Date,Time,Movement,Duration,Phase 1 (EL) Queue,Phase 1 (EL) Wait,Phase 2 (WT) Queue,Phase 2 (WT) Wait,Phase 3 (SL) Queue,Phase 3 (SL) Wait,Phase 4 (NT) Queue,Phase 4 (NT) Wait,Phase 5 (WL) Queue,Phase 5 (WL) Wait,Phase 6 (ET) Queue,Phase 6 (ET) Wait,Phase 7 (NL) Queue,Phase 7 (NL) Wait,Phase 8 (ST) Queue,Phase 8 (ST) Wait,Period,Errors
02/15/2017,15:53:32,ST,7,9,25,3,45,20,0,35,108,8,75,13,26,0,0,40,0,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,15:53:39,ST/NT,63,7,32,9,52,0,0,35,115,13,82,14,33,0,0,40,0,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,15:54:49,WT/WL,33,30,102,17,122,2,38,0,0,12,152,10,103,2,33,0,0,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,15:55:22,WT,7,30,134,13,0,20,70,35,8,4,0,21,136,2,66,40,13,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,15:55:29,WT/ET,19,30,141,13,0,3,77,35,15,0,0,21,143,2,73,40,20,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,15:55:36,Pedestrian Called (Phase 8),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
02/15/2017,15:55:48,ET,7,30,160,17,0,2,96,3,34,7,6,14,0,2,91,40,39,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,15:55:55,ET/EL,16,30,167,17,1,2,103,35,41,10,13,14,0,2,98,40,46,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,15:56:18,SL/NL,7,0,0,7,24,2,126,35,64,8,36,15,1,2,121,40,69,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,15:56:23,Pedestrian Sent (Phase 8),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
02/15/2017,15:56:32,ST/NT,80,30,12,8,38,0,0,35,78,7,50,17,15,1,2,40,83,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,15:57:59,WT/WL,33,30,99,30,125,20,19,0,0,13,137,26,102,1,62,40,2,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,15:58:32,WT,7,30,132,22,0,3,52,0,0,3,0,29,135,3,95,40,34,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,15:58:39,WT/ET,19,30,139,19,0,3,59,0,0,0,0,30,142,3,102,40,41,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,15:58:58,ET,7,9,158,15,0,20,78,35,10,12,4,23,0,1,121,40,60,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,15:59:05,ET/EL,16,30,165,0,0,20,85,35,17,12,12,21,0,20,128,40,68,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,15:59:28,SL/NL,7,30,1,6,19,20,108,35,40,12,34,0,0,2,151,40,90,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,15:59:35,SL,7,9,9,6,27,20,0,35,47,9,42,7,4,0,0,40,98,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,15:59:42,ST/SL,8,9,16,9,33,20,0,35,54,9,48,9,11,0,0,0,105,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,15:59:50,ST,7,7,24,9,42,0,0,35,62,12,57,8,19,0,0,40,0,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,15:59:57,ST/NT,65,7,30,30,48,1,0,35,69,13,63,9,25,20,5,40,0,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,16:01:09,WT/WL,33,7,103,30,120,20,72,0,0,12,135,10,98,3,78,40,1,190,"Phase 4 (NT):(Fog Mode)/Phase 5 (WL):(Stuck Detector)/Phase 7 (NL):(Fog Mode)"
02/15/2017,16:01:42,WT,7,10,136,26,0,20,105,0,0,13,0,13,131,3,111,40,34,190,"Phase 3 (SL):(Fog Mode)/Phase 4 (NT):(Fog Mode)/Phase 5 (WL):(Stuck Detector)/Phase 7 (NL):(Fog Mode)/Phase 8 (ST):(Fog Mode)"
02/15/2017,16:01:49,WT/ET,19,7,143,23,0,20,112,0,0,12,2,14,138,20,118,40,41,190,"Phase 3 (SL):(Fog Mode)/Phase 4 (NT):(Fog Mode)/Phase 5 (WL):(Stuck Detector)/Phase 7 (NL):(Fog Mode)/Phase 8 (ST):(Fog Mode)"
02/15/2017,16:02:08,ET,7,30,162,16,0,20,131,0,0,13,21,14,0,20,137,40,60,190,"Phase 3 (SL):(Fog Mode)/Phase 4 (NT):(Fog Mode)/Phase 5 (WL):(Stuck Detector)/Phase 7 (NL):(Fog Mode)/Phase 8 (ST):(Fog Mode)"
02/15/2017,16:02:15,ET/EL,16,9,168,8,1,20,137,0,0,10,27,13,0,20,143,40,67,190,"Phase 3 (SL):(Fog Mode)/Phase 4 (NT):(Fog Mode)/Phase 5 (WL):(Stuck Detector)/Phase 7 (NL):(Fog Mode)/Phase 8 (ST):(Fog Mode)"
02/15/2017,16:02:38,SL/NL,19,13,1,8,24,20,161,0,0,8,51,5,1,20,167,40,90,190,"Phase 3 (SL):(Fog Mode)/Phase 4 (NT):(Fog Mode)/Phase 5 (WL):(Stuck Detector)/Phase 7 (NL):(Fog Mode)/Phase 8 (ST):(Fog Mode)"
02/15/2017,16:02:57,SL,7,12,20,26,43,20,0,0,0,12,70,7,7,0,0,40,109,190,"Phase 3 (SL):(Fog Mode)/Phase 4 (NT):(Fog Mode)/Phase 5 (WL):(Stuck Detector)/Phase 7 (NL):(Fog Mode)/Phase 8 (ST):(Fog Mode)"
02/15/2017,16:03:04,ST/SL,13,12,27,28,50,20,0,0,0,12,77,6,14,0,0,40,116,190,"Phase 3 (SL):(Fog Mode)/Phase 4 (NT):(Fog Mode)/Phase 5 (WL):(Stuck Detector)/Phase 7 (NL):(Fog Mode)/Phase 8 (ST):(Fog Mode)"
02/15/2017,16:03:17,ST,7,12,39,11,63,0,0,35,5,12,89,11,26,0,0,40,0,190,"Phase 3 (SL):(Fog Mode)/Phase 4 (NT):(Fog Mode)/Phase 5 (WL):(Stuck Detector)/Phase 7 (NL):(Fog Mode)/Phase 8 (ST):(Fog Mode)"
02/15/2017,16:03:24,ST/NT,48,13,47,9,70,0,0,35,13,13,97,11,34,0,0,40,0,190,"Phase 3 (SL):(Fog Mode)/Phase 4 (NT):(Fog Mode)/Phase 5 (WL):(Stuck Detector)/Phase 7 (NL):(Fog Mode)/Phase 8 (ST):(Fog Mode)"
02/15/2017,16:04:19,WT/WL,33,12,102,30,126,0,0,0,0,13,152,12,89,0,0,2,2,190,"Phase 3 (SL):(Fog Mode)/Phase 4 (NT):(Fog Mode)/Phase 5 (WL):(Stuck Detector)/Phase 7 (NL):(Fog Mode)/Phase 8 (ST):(Fog Mode)"
02/15/2017,16:04:52,WT,7,14,135,23,0,0,0,1,16,12,0,15,122,0,0,40,35,190,"Phase 3 (SL):(Fog Mode)/Phase 4 (NT):(Fog Mode)/Phase 5 (WL):(Stuck Detector)/Phase 7 (NL):(Fog Mode)/Phase 8 (ST):(Fog Mode)"
02/15/2017,16:04:59,WT/ET,19,14,142,20,0,0,0,1,23,12,2,12,129,1,1,40,41,190,"Phase 3 (SL):(Fog Mode)/Phase 4 (NT):(Fog Mode)/Phase 5 (WL):(Stuck Detector)/Phase 7 (NL):(Fog Mode)/Phase 8 (ST):(Fog Mode)"
02/15/2017,16:05:18,ET,7,15,161,7,0,1,3,1,42,8,21,11,0,1,21,40,61,190,"Phase 3 (SL):(Fog Mode)/Phase 4 (NT):(Fog Mode)/Phase 5 (WL):(Stuck Detector)/Phase 7 (NL):(Fog Mode)/Phase 8 (ST):(Fog Mode)"
02/15/2017,16:05:25,ET/EL,16,15,168,0,0,1,9,2,48,10,27,9,0,1,27,40,67,190,"Phase 3 (SL):(Fog Mode)/Phase 4 (NT):(Fog Mode)/Phase 5 (WL):(Stuck Detector)/Phase 7 (NL):(Fog Mode)/Phase 8 (ST):(Fog Mode)"
02/15/2017,16:05:48,SL/NL,7,19,1,5,2,1,2,3,72,9,51,0,0,2,50,40,90,190,"Phase 3 (SL):(Fog Mode)/Phase 4 (NT):(Fog Mode)/Phase 5 (WL):(Stuck Detector)/Phase 7 (NL):(Fog Mode)/Phase 8 (ST):(Fog Mode)"
02/15/2017,16:06:02,ST/NT,80,19,15,6,16,0,0,3,86,11,64,12,1,0,0,40,104,190,"Phase 3 (SL):(Fog Mode)/Phase 4 (NT):(Fog Mode)/Phase 5 (WL):(Stuck Detector)/Phase 7 (NL):(Fog Mode)/Phase 8 (ST):(Fog Mode)"
02/15/2017,16:07:29,WT/WL,33,23,102,23,103,0,0,0,0,13,151,14,88,1,78,2,2,190,"Phase 3 (SL):(Fog Mode)/Phase 4 (NT):(Fog Mode)/Phase 5 (WL):(Stuck Detector)/Phase 7 (NL):(Fog Mode)/Phase 8 (ST):(Fog Mode)"
02/15/2017,16:08:02,WT,7,24,136,13,0,0,0,1,1,12,0,13,122,1,111,40,35,190,"Phase 3 (SL):(Fog Mode)/Phase 4 (NT):(Fog Mode)/Phase 5 (WL):(Stuck Detector)/Phase 7 (NL):(Fog Mode)/Phase 8 (ST):(Fog Mode)"
02/15/2017,16:08:09,WT/ET,14,24,142,10,0,0,0,1,7,8,1,14,128,1,117,40,41,190,"Phase 3 (SL):(Fog Mode)/Phase 4 (NT):(Fog Mode)/Phase 5 (WL):(Stuck Detector)/Phase 7 (NL):(Fog Mode)/Phase 8 (ST):(Fog Mode)"
02/15/2017,16:08:23,ET,7,25,156,2,0,0,0,1,21,9,15,14,0,2,132,40,56,190,"Phase 3 (SL):(Fog Mode)/Phase 4 (NT):(Fog Mode)/Phase 5 (WL):(Stuck Detector)/Phase 7 (NL):(Fog Mode)/Phase 8 (ST):(Fog Mode)"
02/15/2017,16:08:30,ET/EL,49,25,163,3,1,0,0,1,28,8,22,13,0,2,139,40,63,190,"Phase 3 (SL):(Fog Mode)/Phase 4 (NT):(Fog Mode)/Phase 5 (WL):(Stuck Detector)/Phase 7 (NL):(Fog Mode)/Phase 8 (ST):(Fog Mode)"
02/15/2017,16:09:26,SL/NL,7,0,0,10,57,20,36,35,85,12,79,8,2,3,195,40,119,190,"Phase 3 (SL):(Fog Mode)/Phase 4 (NT):(Fog Mode)/Phase 5 (WL):(Stuck Detector)/Phase 7 (NL):(Fog Mode)/Phase 8 (ST):(Fog Mode)"
02/15/2017,16:09:40,ST/NT,52,0,0,13,71,1,2,35,99,11,93,6,16,0,0,40,133,190,"Phase 3 (SL):(Fog Mode)/Phase 4 (NT):(Fog Mode)/Phase 5 (WL):(Stuck Detector)/Phase 7 (NL):(Fog Mode)/Phase 8 (ST):(Fog Mode)"
02/15/2017,16:10:39,WT/WL,33,8,24,19,130,1,19,0,0,13,152,10,75,0,0,2,2,190,"Phase 3 (SL):(Fog Mode)/Phase 5 (WL):(Stuck Detector)/Phase 8 (ST):(Fog Mode)"
02/15/2017,16:11:12,WT,7,6,56,14,0,3,52,0,0,6,0,9,107,3,7,40,35,190,"Phase 3 (SL):(Fog Mode)/Phase 5 (WL):(Stuck Detector)/Phase 8 (ST):(Fog Mode)"
02/15/2017,16:11:19,WT/ET,19,11,64,14,0,20,59,0,0,0,0,15,115,3,14,40,42,190,"Phase 3 (SL):(Fog Mode)/Phase 5 (WL):(Stuck Detector)/Phase 8 (ST):(Fog Mode)"
02/15/2017,16:11:38,ET,7,10,83,8,0,20,78,0,0,5,16,8,0,2,33,40,61,190,"Phase 3 (SL):(Fog Mode)/Phase 5 (WL):(Stuck Detector)/Phase 8 (ST):(Fog Mode)"
02/15/2017,16:11:45,ET/EL,16,12,90,3,1,20,85,3,0,3,23,4,0,20,40,40,68,190,"Phase 3 (SL):(Fog Mode)/Phase 5 (WL):(Stuck Detector)/Phase 8 (ST):(Fog Mode)"
02/15/2017,16:12:08,SL/NL,13,11,1,9,24,20,108,35,23,6,46,0,0,3,63,40,91,190,"Phase 3 (SL):(Fog Mode)/Phase 5 (WL):(Stuck Detector)/Phase 8 (ST):(Fog Mode)"
02/15/2017,16:12:21,NL,5,9,14,22,37,0,0,35,36,12,59,14,11,1,0,40,103,190,"Phase 3 (SL):(Fog Mode)/Phase 5 (WL):(Stuck Detector)/Phase 8 (ST):(Fog Mode)"
02/15/2017,16:12:28,NT,5,11,21,8,44,0,0,35,43,11,66,13,19,2,0,40,111,190,"Phase 3 (SL):(Fog Mode)/Phase 5 (WL):(Stuck Detector)/Phase 8 (ST):(Fog Mode)"
02/15/2017,16:12:33,ST/NT,69,12,27,24,50,0,0,35,0,11,72,12,24,0,0,40,116,190,"Phase 3 (SL):(Fog Mode)/Phase 5 (WL):(Stuck Detector)/Phase 8 (ST):(Fog Mode)"
02/15/2017,16:13:49,WT/WL,33,9,102,30,125,3,36,0,0,12,147,14,100,2,24,2,1,190,"Phase 3 (SL):(Fog Mode)/Phase 5 (WL):(Stuck Detector)/Phase 8 (ST):(Fog Mode)"
02/15/2017,16:14:22,WT,7,21,135,23,0,20,69,35,18,0,0,19,133,2,57,40,34,190,"Phase 3 (SL):(Fog Mode)/Phase 5 (WL):(Stuck Detector)/Phase 8 (ST):(Fog Mode)"
02/15/2017,16:14:29,WT/ET,26,22,142,20,0,20,76,35,25,0,0,20,140,2,64,40,41,190,"Phase 3 (SL):(Fog Mode)/Phase 5 (WL):(Stuck Detector)/Phase 8 (ST):(Fog Mode)"
02/15/2017,16:14:55,ET,7,24,169,7,0,20,102,35,52,12,19,18,0,1,90,40,68,190,"Phase 3 (SL):(Fog Mode)/Phase 5 (WL):(Stuck Detector)/Phase 8 (ST):(Fog Mode)"
02/15/2017,16:15:02,ET/EL,22,24,175,0,0,20,109,35,59,11,26,15,0,1,97,40,75,190,"Phase 3 (SL):(Fog Mode)/Phase 5 (WL):(Stuck Detector)/Phase 8 (ST):(Fog Mode)"
02/15/2017,16:15:22,Pedestrian Called (Phase 6),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
02/15/2017,16:15:31,SL/NL,16,29,0,3,28,20,138,35,87,8,54,0,0,20,126,40,103,190,"Phase 3 (SL):(Fog Mode)/Phase 5 (WL):(Stuck Detector)/Phase 8 (ST):(Fog Mode)"
02/15/2017,16:15:54,ST/NT,58,30,23,12,51,20,1,35,111,12,78,5,21,20,1,40,127,190,"Phase 3 (SL):(Fog Mode)/Phase 5 (WL):(Stuck Detector)/Phase 8 (ST):(Fog Mode)"
02/15/2017,16:16:59,WT/WL,33,9,87,21,115,0,0,0,0,13,142,13,86,3,65,3,1,190,"Phase 3 (SL):(Fog Mode)/Phase 5 (WL):(Stuck Detector)/Phase 8 (ST):(Fog Mode)"
02/15/2017,16:17:30,Pedestrian Sent (Phase 6),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
02/15/2017,16:17:32,WT,7,30,120,13,0,20,29,0,0,12,0,13,119,20,98,40,34,190,"Phase 3 (SL):(Fog Mode)/Phase 5 (WL):(Stuck Detector)/Phase 8 (ST):(Fog Mode)"
02/15/2017,16:17:39,WT/ET,17,30,127,11,0,20,36,0,0,13,1,14,126,3,105,40,41,190,"Phase 3 (SL):(Fog Mode)/Phase 5 (WL):(Stuck Detector)/Phase 8 (ST):(Fog Mode)"
02/15/2017,16:17:56,ET,7,30,145,7,0,20,53,0,0,10,19,14,0,3,123,40,59,190,"Phase 3 (SL):(Fog Mode)/Phase 5 (WL):(Stuck Detector)/Phase 8 (ST):(Fog Mode)"
02/15/2017,16:18:03,ET/EL,18,30,152,4,2,20,61,0,0,10,26,14,0,3,130,40,66,190,"Phase 3 (SL):(Fog Mode)/Phase 5 (WL):(Stuck Detector)/Phase 8 (ST):(Fog Mode)"
02/15/2017,16:18:10,Pedestrian Called (Phase 8),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
02/15/2017,16:18:28,SL/NL,7,30,1,7,27,20,85,35,9,9,51,5,1,3,155,40,91,190,"Phase 3 (SL):(Fog Mode)/Phase 5 (WL):(Stuck Detector)/Phase 8 (ST):(Fog Mode)"
02/15/2017,16:18:33,Pedestrian Sent (Phase 8),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
02/15/2017,16:18:35,SL,5,30,7,4,34,20,0,35,15,11,58,6,4,2,0,40,98,190,"Phase 3 (SL):(Fog Mode)/Phase 5 (WL):(Stuck Detector)/Phase 8 (ST):(Fog Mode)"
02/15/2017,16:18:42,ST,5,30,15,5,41,0,0,35,23,9,65,13,11,0,0,40,105,190,"Phase 3 (SL):(Fog Mode)/Phase 5 (WL):(Stuck Detector)/Phase 8 (ST):(Fog Mode)"
02/15/2017,16:18:47,ST/NT,75,30,19,7,45,0,0,35,27,9,69,13,16,0,0,40,0,190,"Phase 3 (SL):(Fog Mode)/Phase 5 (WL):(Stuck Detector)/Phase 8 (ST):(Fog Mode)"
02/15/2017,16:20:09,WT/WL,33,9,101,22,128,2,19,0,0,12,152,14,98,2,75,40,1,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,16:20:42,WT,7,30,134,11,0,20,52,35,8,13,0,18,131,2,107,40,34,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,16:20:49,WT/ET,19,30,141,5,0,20,59,3,16,12,1,19,138,2,115,40,41,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,16:21:08,ET,7,30,161,8,0,20,79,35,35,13,21,13,0,20,134,40,61,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,16:21:15,ET/EL,22,30,168,0,0,20,86,2,42,12,28,16,0,2,141,40,68,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,16:21:44,SL/NL,9,30,1,6,23,20,115,35,71,10,57,0,0,2,170,40,97,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,16:21:53,SL,5,30,10,12,32,3,0,35,80,11,65,7,5,0,0,40,105,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,16:22:00,ST,5,30,17,13,39,1,0,35,87,11,73,10,12,0,0,40,113,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,16:22:05,ST/NT,67,30,23,13,45,1,2,35,92,13,78,11,18,0,0,40,0,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,16:23:19,WT/WL,33,30,96,24,118,2,75,35,0,12,151,11,91,2,70,40,1,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,16:23:52,WT,7,30,129,14,0,3,109,35,33,8,0,15,124,20,104,40,35,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,16:23:59,WT/ET,19,30,136,12,0,3,116,35,40,0,0,15,131,3,111,40,42,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,16:24:18,ET,7,30,155,22,0,0,0,35,59,7,16,14,0,3,130,40,61,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,16:24:25,ET/EL,16,30,162,8,1,3,3,35,66,11,23,13,0,20,137,40,67,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,16:24:48,SL/NL,7,30,2,9,24,3,26,35,89,8,46,0,0,20,160,40,91,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,16:25:02,ST/NT,80,30,15,5,38,0,0,35,102,7,60,17,12,3,0,40,104,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,16:26:29,WT/WL,33,30,102,30,125,20,42,0,0,13,147,25,99,1,87,40,1,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,16:27:02,WT,7,30,135,30,0,20,75,0,0,0,0,29,132,2,120,40,34,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,16:27:09,WT/ET,19,30,142,30,0,20,82,0,0,0,0,29,139,2,127,40,41,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,16:27:28,ET,7,30,162,30,0,20,102,35,5,10,7,22,0,3,146,40,61,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,16:27:35,ET/EL,16,30,168,8,1,20,108,35,12,9,14,20,0,3,153,40,67,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,16:27:58,SL/NL,23,30,1,5,24,20,131,35,35,12,37,30,1,3,176,40,90,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,16:28:28,ST/NT,64,9,32,30,55,0,0,35,0,9,68,16,32,0,0,40,121,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,16:29:39,WT/WL,33,30,102,30,125,3,28,0,0,12,138,30,102,2,43,40,2,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,16:30:12,WT,7,30,135,12,0,20,61,0,0,5,0,30,135,20,76,40,34,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,16:30:19,WT/ET,19,30,143,24,0,3,69,0,0,0,0,30,143,2,84,40,42,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,16:30:38,ET,7,30,161,0,0,3,87,35,10,5,8,30,0,2,102,40,61,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,16:30:45,ET/EL,16,30,168,0,0,3,94,35,17,8,15,28,0,2,109,40,68,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,16:31:08,SL/NL,7,10,1,0,0,3,117,35,39,5,38,10,1,2,132,40,91,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,16:31:22,ST/NT,80,30,15,6,5,0,0,35,54,5,52,30,15,0,0,40,105,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,16:32:49,WT/WL,33,30,101,23,92,3,24,2,0,13,139,30,102,2,64,40,1,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,16:33:22,WT,7,30,135,13,0,20,58,35,33,12,0,14,135,2,97,40,34,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,16:33:29,WT/ET,19,30,142,13,0,20,65,35,40,10,2,30,142,2,104,40,41,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,16:33:48,ET,7,30,160,10,0,20,83,3,58,12,20,30,0,2,123,40,60,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,16:33:55,ET/EL,16,30,168,8,1,20,91,35,66,12,28,30,0,2,130,40,67,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,16:34:18,SL/NL,7,10,1,8,25,20,114,35,89,10,51,0,0,3,153,40,90,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,16:34:25,SL,7,30,8,10,32,20,0,35,96,11,58,6,1,2,0,40,97,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,16:34:32,ST/SL,11,30,15,8,39,20,0,35,103,10,65,9,8,3,1,40,104,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,16:34:43,ST,7,30,26,11,50,1,0,35,114,11,76,10,19,3,12,40,0,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,16:34:50,ST/NT,62,30,34,10,57,1,2,35,121,13,83,12,26,3,19,40,0,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,16:35:59,WT/WL,33,30,102,22,125,20,48,0,0,12,152,14,95,3,88,40,1,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,16:36:32,WT,7,30,135,13,0,20,81,3,4,12,0,17,128,3,121,40,34,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,16:36:39,WT/ET,19,30,143,13,0,20,89,35,12,9,1,18,135,3,129,40,42,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,16:36:58,ET,7,30,161,13,0,20,107,35,30,11,20,13,0,3,147,40,60,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,16:37:05,ET/EL,16,30,168,11,1,20,114,35,37,13,27,14,0,3,154,40,67,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,16:37:28,SL/NL,16,9,1,10,24,20,137,35,60,12,50,11,1,3,177,40,90,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,16:37:44,SL,1,30,17,23,40,0,0,35,77,13,66,11,17,0,0,40,107,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,16:37:51,ST,1,30,25,9,47,0,0,35,84,11,73,8,25,0,0,40,114,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,16:37:52,ST/NT,70,30,25,9,48,0,0,35,84,11,74,8,25,0,0,40,0,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,16:39:09,WT/WL,33,30,103,30,125,20,21,0,0,13,151,19,103,2,74,40,1,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,16:39:42,WT,7,30,136,23,0,20,54,2,28,10,0,9,136,2,107,40,34,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,16:39:49,WT/ET,19,30,143,21,0,20,61,3,35,7,1,24,143,2,114,40,41,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,16:40:08,ET,7,30,161,30,0,20,79,35,54,10,20,17,0,2,133,40,60,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,16:40:15,ET/EL,16,30,169,28,2,20,87,35,61,10,27,15,0,2,140,40,67,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,16:40:38,SL/NL,18,8,2,30,25,20,110,35,85,9,51,16,2,3,163,40,91,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,16:41:03,ST/NT,68,30,26,30,49,1,1,35,109,13,75,15,26,0,0,40,115,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,16:42:18,WT/WL,31,30,102,30,125,0,0,0,0,11,151,12,102,2,36,40,2,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,16:42:49,WT,7,8,132,27,0,20,21,35,28,0,0,24,132,20,66,40,32,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,16:42:56,WT/ET,22,30,139,25,0,20,28,35,35,0,0,24,139,3,73,40,40,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,16:43:18,ET,7,5,161,30,0,20,50,35,57,13,8,16,0,20,95,40,11,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,16:43:25,ET/EL,16,6,168,30,1,20,57,35,64,12,15,14,0,3,102,40,19,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,16:43:48,SL/NL,16,1,1,30,24,20,80,35,87,12,38,30,1,2,125,40,42,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,16:44:04,SL,1,30,17,30,40,0,0,35,103,11,54,9,17,0,0,40,58,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,16:44:11,ST,1,30,25,30,47,0,0,35,110,11,62,30,25,0,0,40,65,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,16:44:12,ST/NT,70,30,25,30,48,0,0,35,111,11,62,30,25,0,0,40,0,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,16:45:29,WT/WL,33,30,102,30,125,20,28,0,0,12,139,9,102,20,68,40,1,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,16:46:02,WT,7,30,135,30,0,20,61,35,7,0,0,30,135,3,101,40,34,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,16:46:09,WT/ET,19,30,142,26,0,20,68,35,14,8,0,26,142,3,108,40,41,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,16:46:28,ET,7,30,161,30,0,20,87,35,33,12,18,19,0,20,127,40,60,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,16:46:35,ET/EL,16,30,168,30,1,20,94,35,40,13,25,30,0,20,134,40,67,190,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,16:46:58,SL/NL,19,30,2,30,25,20,118,35,64,12,49,20,2,20,158,40,91,190,"Phase 5 (WL):(Stuck Detector)"
