Date,Time,Movement,Duration,Phase 1 (EL) Queue,Phase 1 (EL) Wait,Phase 2 (WT) Queue,Phase 2 (WT) Wait,Phase 3 (SL) Queue,Phase 3 (SL) Wait,Phase 4 (NT) Queue,Phase 4 (NT) Wait,Phase 5 (WL) Queue,Phase 5 (WL) Wait,Phase 6 (ET) Queue,Phase 6 (ET) Wait,Phase 7 (NL) Queue,Phase 7 (NL) Wait,Phase 8 (ST) Queue,Phase 8 (ST) Wait,Period,Errors
02/17/2017,13:11:29,ST/NT,23,2,5,13,71,0,0,7,0,13,99,10,19,0,0,12,126,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:11:59,WT/WL,19,30,36,15,101,2,29,0,0,12,130,8,50,1,28,12,2,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:12:18,WT,7,30,54,13,0,2,48,4,13,12,0,8,68,1,46,6,21,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:12:25,WT/ET,14,30,61,12,0,2,54,5,20,13,1,10,75,4,53,9,27,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:12:39,ET,7,30,75,12,0,2,68,7,34,12,15,11,0,4,67,12,41,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:12:46,ET/EL,10,30,83,0,0,2,76,5,41,12,23,12,0,2,75,12,49,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:12:56,EL,7,30,0,0,0,3,85,5,51,12,32,11,0,1,84,13,58,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:13:03,WL/EL,9,30,0,0,0,3,92,6,58,11,39,13,1,1,91,13,65,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:13:12,WL,7,0,0,3,6,2,102,7,68,9,0,14,11,4,101,11,75,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:13:19,WT/WL,18,30,0,4,12,4,108,7,74,0,0,13,17,4,107,13,81,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:13:44,SL/NL,12,30,25,0,0,6,134,7,99,0,0,13,43,4,133,12,107,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:14:03,ST/NT,23,30,44,10,1,6,1,7,118,0,0,13,62,0,0,12,126,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:14:33,WT/WL,19,30,74,13,31,9,4,0,0,5,21,14,92,2,18,10,1,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:14:52,WT,7,30,93,13,0,8,23,4,2,4,0,14,111,2,37,13,20,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:14:59,WT/ET,7,30,100,13,0,9,30,4,10,12,2,14,118,2,45,13,27,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:15:06,ET,7,30,106,12,0,9,37,4,16,12,8,14,0,2,51,13,34,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:15:13,ET/EL,35,30,113,11,1,8,44,5,23,8,15,14,0,3,58,13,41,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:15:48,ET,7,30,0,7,37,9,79,6,58,8,50,6,0,4,93,13,76,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:15:55,WT/ET,2,2,0,8,44,8,86,6,65,8,57,0,0,3,100,13,83,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:15:57,WT,7,30,1,8,0,7,88,6,67,8,59,0,0,3,102,12,85,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:16:04,WT/WL,9,30,9,8,0,7,95,6,74,8,67,0,0,4,109,13,92,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:16:20,SL/NL,6,30,25,0,0,8,111,6,90,0,0,6,12,2,125,12,108,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:16:34,ST/NT,26,30,38,5,10,8,3,7,104,3,7,10,25,3,3,13,122,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:17:07,WT/WL,19,30,72,12,43,6,36,0,0,12,40,12,59,3,36,0,0,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:17:26,WT,7,30,90,11,0,6,54,7,8,2,0,11,77,3,54,10,5,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:17:33,WT/ET,6,30,97,11,0,6,62,4,16,0,0,13,84,3,62,8,12,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:17:39,ET,7,30,103,10,0,6,68,4,22,0,0,13,0,3,68,8,18,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:17:46,ET/EL,32,30,110,8,1,9,74,4,28,0,0,13,0,3,74,13,25,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:18:18,ET,6,0,0,13,33,9,107,5,61,8,30,3,0,4,107,11,57,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:18:25,WT,6,2,1,9,41,6,114,7,68,5,37,0,0,3,114,12,65,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:18:31,WT/WL,12,30,7,10,0,6,120,7,74,3,44,0,0,3,120,11,71,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:18:50,SL/NL,7,30,26,0,0,8,139,7,93,0,0,4,17,4,139,13,89,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:19:04,ST/NT,30,30,40,0,0,0,0,5,107,0,0,3,32,0,0,12,104,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:19:41,WT/WL,19,30,77,13,24,5,14,5,1,11,29,13,68,2,30,6,0,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:20:00,WT,7,30,96,12,0,9,33,2,20,4,0,14,87,2,49,13,17,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:20:07,WT/ET,17,30,103,11,0,7,40,5,27,0,0,11,94,2,56,13,24,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:20:24,ET,7,30,120,0,0,6,57,4,44,2,6,13,0,2,73,13,41,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:20:31,ET/EL,29,30,126,0,0,7,63,6,51,2,12,12,0,2,80,13,47,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:21:00,EL,7,30,0,5,24,10,93,6,80,2,42,0,0,2,109,13,77,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:21:07,WL/EL,8,0,0,7,31,9,100,7,87,3,49,12,1,3,116,13,84,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:21:15,WL,7,0,0,11,39,9,107,6,95,12,0,10,9,3,124,13,91,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:21:22,WT/WL,18,0,0,12,47,9,115,6,103,0,0,11,17,4,132,13,99,154,"Phase 2 (WT):(Fog Mode)/Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:21:47,SL/NL,6,30,23,0,0,7,140,7,128,5,2,9,4,3,157,11,124,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:22:01,ST/NT,9,30,37,11,7,6,2,7,142,6,16,8,18,0,0,13,138,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:22:17,WT/WL,17,30,52,13,23,4,18,7,1,12,31,8,33,5,3,13,1,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:22:34,WT,7,30,70,13,0,6,35,7,19,6,0,10,51,5,20,12,19,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:22:41,WT/ET,5,30,76,8,0,6,42,7,25,0,0,12,57,4,27,12,25,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:22:46,ET,7,30,82,8,0,6,48,7,31,0,0,13,0,4,33,11,31,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:22:53,ET/EL,51,30,88,4,0,6,54,7,37,9,5,14,0,4,39,12,37,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:23:51,SL/NL,10,0,0,7,58,8,112,7,95,5,63,0,0,3,97,11,95,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:24:01,SL,7,0,0,6,68,8,0,7,105,8,73,7,0,2,0,12,105,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:24:08,ST/SL,5,30,0,6,74,8,0,8,112,6,80,9,6,0,0,12,112,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:24:13,ST,7,3,4,6,79,0,0,8,117,6,85,5,11,2,0,13,0,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:24:20,ST/NT,21,2,11,8,86,0,0,9,124,8,92,5,18,3,7,13,0,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:24:48,WT/WL,20,30,39,19,114,0,0,4,1,10,120,9,46,2,35,11,1,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:25:08,WT,7,30,59,13,0,6,16,14,21,0,0,9,66,2,55,9,21,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:25:15,WT/ET,14,30,67,17,0,6,23,14,29,0,0,12,73,2,62,7,29,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:25:29,ET,7,30,81,0,0,9,38,15,43,6,11,14,0,2,76,13,43,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:25:36,ET/EL,26,30,88,0,0,7,45,15,50,5,18,12,0,2,83,13,50,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:26:09,SL/NL,8,0,0,7,28,8,77,17,83,5,50,0,0,2,116,12,83,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:26:17,SL,7,0,0,9,36,7,0,18,91,5,59,8,4,0,0,11,91,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:26:24,ST/SL,3,0,0,9,43,0,0,18,97,10,65,7,11,0,0,12,97,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:26:27,ST,7,30,0,11,46,0,0,18,100,11,68,6,14,0,0,13,0,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:26:34,ST/NT,42,4,8,9,53,0,0,19,108,9,75,8,21,3,0,12,0,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:27:23,WT/WL,19,30,57,14,102,3,24,0,0,13,124,9,70,2,49,7,1,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:27:42,WT,7,30,75,13,0,3,43,0,0,12,0,14,89,3,68,10,20,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:27:49,WT/ET,14,30,82,10,0,3,50,0,0,9,1,15,96,2,75,10,27,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:28:03,ET,7,30,97,2,0,4,64,5,7,5,15,13,0,2,89,12,41,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:28:10,ET/EL,18,30,104,0,0,4,72,5,15,9,23,14,0,2,97,11,48,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:28:28,EL,7,30,0,0,0,5,89,5,32,8,40,0,0,5,114,9,66,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:28:35,WL/EL,19,30,0,0,0,5,97,5,40,8,47,5,2,3,121,9,73,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:29:01,SL/NL,13,0,0,0,0,5,123,7,66,0,0,8,12,3,148,8,99,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:29:14,SL,4,0,0,0,0,0,0,6,78,4,3,10,24,0,0,13,112,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:29:21,ST,4,0,0,7,5,0,0,5,86,3,11,9,31,0,0,12,119,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:29:25,ST/NT,25,0,0,5,8,0,0,7,89,3,14,8,35,0,0,11,0,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:29:57,WT/WL,19,30,10,10,41,6,16,0,0,8,47,12,68,2,10,0,0,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:30:16,WT,7,30,28,9,0,6,34,0,0,8,0,14,86,2,28,7,17,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:30:23,WT/ET,8,30,36,14,0,6,42,0,0,8,1,13,93,2,36,7,24,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:30:31,ET,7,30,43,8,0,6,49,0,0,10,9,13,0,2,43,6,32,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:30:38,ET/EL,29,30,50,0,0,6,56,0,0,11,16,14,0,2,50,10,39,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:31:07,ET,4,0,0,6,15,8,85,0,0,8,45,0,0,5,80,10,68,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:31:14,WT,4,0,0,8,22,9,92,7,1,7,52,5,0,5,86,11,75,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:31:18,WT/WL,14,0,0,8,0,9,97,7,5,7,56,0,0,5,91,13,79,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:31:39,SL/NL,8,30,16,9,1,7,117,7,26,8,1,14,11,5,112,13,100,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:31:54,ST/NT,30,30,31,8,16,1,1,7,41,7,16,13,27,0,0,13,116,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:32:31,WT/WL,19,30,68,13,53,2,38,0,0,10,53,14,63,2,21,8,1,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:32:50,WT,7,30,87,13,0,2,57,0,0,7,0,14,82,4,40,7,20,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:32:57,WT/ET,15,30,94,12,0,2,64,0,0,8,0,13,89,4,47,9,27,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:33:12,ET,7,30,109,0,0,4,79,7,4,6,15,12,0,4,62,6,43,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:33:19,ET/EL,35,30,116,0,0,3,86,6,11,6,21,13,0,4,69,8,49,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:33:54,EL,7,0,0,6,32,6,121,7,46,7,57,5,0,4,104,11,85,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:34:01,WL/EL,12,0,0,5,39,4,128,7,53,7,64,0,0,3,111,9,92,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:34:20,SL/NL,7,0,0,4,58,3,147,7,72,0,0,12,8,5,130,13,111,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:34:34,ST/NT,24,0,0,12,72,1,2,4,86,0,0,9,22,3,2,11,125,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:35:05,WT/WL,19,30,13,13,102,2,33,0,0,9,23,12,52,2,33,10,1,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:35:24,WT,7,30,32,13,0,0,0,0,0,7,0,13,72,2,52,9,20,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:35:31,WT/ET,17,30,39,12,0,0,0,2,3,6,1,12,79,2,59,9,27,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:35:48,ET,7,30,56,4,0,6,11,6,19,5,18,12,0,2,76,7,44,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:35:55,ET/EL,33,30,63,0,0,7,18,7,26,5,25,12,0,2,82,12,51,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:36:35,SL/NL,10,0,0,5,17,7,58,6,66,8,65,0,0,2,122,12,91,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:36:45,SL,7,30,5,4,28,6,0,7,77,8,75,9,7,0,0,12,101,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:36:52,ST/SL,2,30,11,7,34,0,0,7,83,6,82,10,13,0,0,10,108,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:36:54,ST,7,30,13,8,36,0,0,6,85,6,84,10,15,0,0,12,0,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:37:01,ST/NT,30,30,21,10,44,0,0,7,93,8,91,9,23,0,0,13,0,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:37:38,WT/WL,20,30,57,13,80,7,21,0,0,12,128,11,59,3,28,5,1,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:37:58,WT,7,30,77,13,0,6,41,0,0,4,0,14,79,2,49,10,22,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:38:05,WT/ET,5,30,84,11,0,6,48,0,0,2,1,12,86,2,56,7,29,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:38:10,ET,7,30,90,15,0,6,53,0,0,2,7,13,0,2,61,9,34,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:38:17,ET/EL,49,30,97,8,1,6,60,0,0,4,13,13,0,3,68,10,41,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:39:13,SL/NL,14,30,2,6,57,7,116,4,9,5,69,0,0,3,124,11,97,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:39:27,SL,3,3,16,11,72,0,0,7,23,11,84,3,1,0,0,10,111,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:39:34,ST,3,30,23,9,79,0,0,5,30,10,91,3,8,0,0,11,118,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:39:37,ST/NT,28,3,26,9,81,0,0,5,33,11,93,8,11,0,0,10,0,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:40:12,WT/WL,20,30,60,29,116,6,9,0,0,11,128,6,45,1,15,11,1,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:40:32,WT,7,30,81,23,0,6,30,0,0,9,0,6,66,1,35,11,21,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:40:39,WT/ET,18,30,88,19,0,6,36,0,0,13,1,7,72,1,42,10,28,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:40:57,ET,7,30,106,0,0,8,54,0,0,12,19,12,0,4,60,13,46,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:41:04,ET/EL,20,30,112,0,0,9,61,4,4,12,26,0,0,3,67,13,53,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:41:24,EL,7,30,0,0,0,8,82,6,24,12,47,0,0,3,87,13,73,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:41:31,WL/EL,22,30,0,0,0,9,88,4,31,12,53,9,1,2,94,13,80,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:42:00,SL/NL,7,0,0,9,7,6,117,5,60,10,2,10,25,2,123,13,109,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:42:07,SL,7,3,0,11,14,7,0,4,67,3,8,10,32,3,0,13,116,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:42:14,ST,7,30,7,11,21,0,0,6,75,12,16,9,40,0,0,13,124,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:42:21,ST/NT,19,30,14,11,28,0,0,7,81,12,23,9,46,2,0,13,0,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:42:47,WT/WL,17,30,39,13,54,7,22,5,0,6,48,10,72,2,26,12,1,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:43:04,WT,7,30,57,13,0,7,40,4,17,0,0,13,90,2,43,13,19,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:43:11,WT/ET,8,30,63,12,0,6,46,4,23,11,1,14,96,2,50,12,25,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:43:19,ET,7,30,72,6,0,6,54,3,32,12,9,12,0,2,58,12,34,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:43:26,ET/EL,32,30,79,3,1,5,62,4,39,7,17,14,0,2,65,12,41,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:43:58,ET,7,0,0,2,33,5,94,4,71,8,49,12,0,3,97,12,73,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:44:05,WT/ET,18,30,1,3,40,5,101,5,78,8,56,9,0,3,104,10,80,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:44:30,SL/NL,7,30,26,9,1,6,125,4,103,9,80,0,0,3,129,11,105,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:44:37,SL,4,30,33,7,8,0,0,5,110,11,87,0,0,3,0,11,112,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:44:44,ST,4,30,40,5,15,0,0,5,117,8,94,3,1,0,0,10,119,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:44:48,ST/NT,26,30,44,6,19,0,0,5,120,8,98,2,4,2,0,9,0,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:45:21,WT/WL,19,30,77,12,52,6,11,0,0,8,131,6,38,1,33,7,1,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:45:40,WT,7,30,96,12,0,6,30,0,0,11,0,13,57,2,52,10,20,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:45:47,WT/ET,8,30,103,12,0,6,37,0,0,0,0,12,64,3,59,9,27,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:45:55,ET,7,30,111,7,0,6,45,0,0,11,6,14,0,2,68,10,35,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:46:02,ET/EL,35,30,118,12,1,6,52,0,0,10,12,12,0,2,74,12,42,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:46:37,EL,7,30,0,8,36,8,87,6,14,8,48,0,0,2,109,12,77,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:46:44,WL/EL,10,30,0,13,43,8,94,6,22,12,55,4,2,2,117,11,84,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:47:01,SL/NL,9,2,2,13,60,9,112,6,39,5,2,11,3,2,134,9,102,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:47:10,SL,7,30,10,12,69,8,0,6,47,6,10,13,11,1,0,8,110,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:47:17,ST/SL,2,30,18,10,76,0,0,7,55,5,18,12,19,0,0,11,118,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:47:19,ST,7,30,20,10,78,0,0,6,57,7,20,12,20,0,0,11,0,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:47:26,ST/NT,22,3,27,13,85,0,0,6,64,9,27,9,27,0,0,12,0,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:47:55,WT/WL,19,30,55,14,114,2,12,0,0,11,55,9,56,2,6,7,1,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:48:14,WT,7,30,74,13,0,2,31,5,0,5,0,14,75,2,26,8,21,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:48:21,WT/ET,17,30,82,10,0,2,38,7,7,3,1,13,82,2,33,9,28,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:48:38,ET,7,30,98,0,0,3,55,6,23,6,18,13,0,4,49,7,44,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:48:45,ET/EL,26,30,105,0,0,4,62,6,30,7,25,13,0,2,56,11,51,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:49:11,EL,7,0,0,0,0,4,89,5,57,6,52,0,0,3,83,11,78,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:49:18,WL/EL,10,30,0,0,0,4,96,6,64,6,59,0,0,2,90,11,85,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:49:35,SL/NL,10,2,0,5,16,4,112,5,80,0,0,8,0,2,107,12,102,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:49:45,SL,2,30,10,11,26,0,0,4,91,3,0,12,10,0,0,12,112,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:49:52,ST,2,30,17,12,33,0,0,6,98,4,6,12,17,0,0,12,119,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:49:54,ST/NT,28,30,18,13,35,0,0,5,99,7,8,11,18,0,0,13,0,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:50:29,WT/WL,19,30,54,13,70,2,23,0,0,13,43,12,54,1,18,10,1,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:50:48,WT,7,30,72,13,0,5,42,5,0,11,0,14,72,1,37,6,20,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:50:55,WT/ET,17,30,80,13,0,4,50,6,8,9,2,15,80,2,45,11,28,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:51:12,ET,7,30,97,8,0,6,67,6,25,7,19,14,0,5,62,9,45,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:51:19,ET/EL,19,30,104,6,2,4,74,6,32,7,26,13,0,3,69,12,52,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:51:38,EL,7,30,0,6,20,5,92,6,50,9,45,0,0,2,87,12,70,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:51:45,WL/EL,19,0,0,5,27,4,99,5,57,12,52,2,1,2,94,11,77,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:52:11,SL/NL,9,0,0,6,53,5,125,5,83,0,0,7,19,3,120,13,103,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:52:20,SL,3,0,0,6,62,0,0,6,92,0,0,7,28,0,0,12,112,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:52:27,ST,3,4,0,10,69,0,0,5,99,0,0,6,35,0,0,13,119,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:52:30,ST/NT,26,30,4,12,73,0,0,5,103,0,0,5,39,0,0,12,0,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:53:03,WT/WL,19,4,36,14,105,0,0,0,0,10,27,5,71,1,21,11,1,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:53:22,WT,7,4,55,13,0,8,4,4,13,0,0,6,90,4,40,11,20,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:53:29,WT/ET,17,30,62,12,0,6,11,4,20,6,2,13,97,2,47,10,28,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:53:46,ET,7,30,79,0,0,7,28,5,37,9,19,13,0,4,64,13,45,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:53:53,ET/EL,35,30,86,0,0,5,35,4,44,9,26,7,0,3,71,13,51,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:54:35,SL/NL,13,0,0,9,40,3,77,6,86,7,67,0,0,4,113,13,93,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:54:48,SL,5,3,0,12,53,5,0,7,99,12,80,5,2,0,0,13,106,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:54:55,ST,5,1,7,11,60,4,0,6,106,11,87,7,9,0,0,13,113,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:55:00,ST/NT,30,1,13,13,66,0,0,5,111,10,93,6,15,0,0,13,0,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:55:37,WT/WL,19,30,49,13,102,4,4,0,0,13,129,11,51,2,31,9,1,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:55:56,WT,7,30,69,13,0,6,24,5,13,11,0,12,71,2,50,10,17,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,13:56:03,WT/ET,15,30,76,12,0,6,31,5,20,0,0,12,78,2,57,10,24,154,"Phase 5 (WL):(Stuck Detector)"
